ID,TopConfigs
tile:xla:ac3e48c340756d24d8881e1688f1160c,21;5;7;15;17;18;19;28;30;39
tile:xla:acf2a9dd57dcf87bc7c219c016cdc476,262;217;351;546;379;505;143;766;904;33
tile:xla:ad0aa866d2490b504afdcc09b9020ff4,1447;1050;604;55;927;1451;555;1168;697;65
tile:xla:ad5cc33e98e8da70c6a1f4bdb21a9106,519;602;10;63;87;96;330;430;450;546
tile:xla:adec0b0972a34faf87d0976694b24fec,22;23;25;26;40;62;76;87;89;98
tile:xla:ae7763d5cea2fb9abb3f648f86389a6a,1457;2851;6250;6700;5167;1028;5432;9583;8594;4540
tile:xla:af07cb670053b70eeceb38332264e164,19;27;14;9;28;5;21;29;2;6
tile:xla:af07e4d2bae8a0f60b49bcedba9037f7,261;190;4;389;125;13;370;211;126;41
tile:xla:af3301c408c3796f396d36ed9fc479f4,4651;6519;536;1475;1533;1648;2433;2546;3599;4898
tile:xla:af936049d568cbb7490a750b0c070bc8,7;3;5;78;41;24;42;40;1;59
tile:xla:afb7c615db1c81f7095dc59b73a74ca4,139;38;186;71;29;122;158;82;107;92
tile:xla:b0086206e751b97cb30f917dbba2b290,1327;251;180;702;1239;821;669;959;700;274
tile:xla:b023afa24f99d7b0f98bec000d507d01,66;75;45;20;159;93;119;26;57;122
tile:xla:b02682dd87ef664e340e7809e7c7f93a,2739;2388;794;459;1469;1409;1656;417;526;958
tile:xla:b08cfe185bae21b59638bdf9079ebf7a,1079;1136;944;663;151;104;298;38;62;80
tile:xla:b095cbf276fea5b19b40f6fa80f2fc11,33;50;229;35;45;193;467;500;532;730
tile:xla:b09ca10a12dd0e864a63f3ebba4d60b0,586;255;842;9;251;300;345;482;649;260
tile:xla:b0a807279b5af4edefd0fd3cbf485239,27;112;85;106;55;7;97;5;150;47
tile:xla:b101ad1302f3650f58e7344a420274cb,1;0;3;2;4;0;0;0;0;0
tile:xla:b142ffd634610ac01d92a047cf50fa65,21;127;63;96;92;114;99;23;78;13
tile:xla:b1666c3dc6fb81b84c92b980347ee66c,2;9;59;74;97;110;138;139;156;184
tile:xla:b16cf8eb7fcabdece2eca493eb3625f1,3;5;4;0;1;2;0;0;0;0
tile:xla:b1fe4b41e447a71c0d2bfcb4fbae2fc4,77;109;186;183;49;23;56;180;151;115
tile:xla:b21898236867eece409f10ad0f3f18b4,1893;4708;5052;4078;1928;2013;6023;814;9694;3891
tile:xla:b24907bb44edf57384548d9059c8d82a,1;0;2;0;0;0;0;0;0;0
tile:xla:b276fe6d8f8810e920a9b039698ce748,3;4;2;1;0;0;0;0;0;0
tile:xla:b2f4973ab72d2b15cefd50009a0b692f,18;249;298;319;375;465;472;205;499;125
tile:xla:b33abc6bdac6068f71711aa602e2e67e,565;611;719;102;129;257;377;509;718;811
tile:xla:b4303546f0cfa498ba93029bd9b235b9,29;41;4;10;16;24;30;32;34;37
tile:xla:b44fad89ffe878b16a8b6f27e1c3ea1f,67;143;196;230;264;76;85;175;208;281
tile:xla:b4a2f8653d184c1f918e3be701e8021d,0;25;7;12;56;28;29;21;43;64
tile:xla:b5101376526cb241adfaba41f4063be9,487;51;26;379;8;590;160;620;263;607
tile:xla:b52fa4fa11d4f675d8c3f44fe582f7a5,957;1368;3571;3666;2205;1351;5175;1408;5718;6846
tile:xla:b56b06085f6052f818d704d1eaa1684b,119;49;33;91;74;100;82;130;56;11
tile:xla:b5ec50fb45dc65312dfdcc50784198b8,77;64;56;145;0;54;109;155;135;37
tile:xla:b61b50a643904f4fd8186bdff541e3cf,2;1;0;0;0;0;0;0;0;0
tile:xla:b66dc61854e690e7904616ef0e85d383,106;244;296;340;431;449;561;641;696;727
tile:xla:b6c31deaf5153f25a6a3143f12f165cb,217;41;52;58;62;68;105;370;524;201
tile:xla:b6cff31be02038b09c26e792bb42f156,0;1;2;3;6;12;14;15;16;17
tile:xla:b752e1283debc25ab668bd5b7646d304,50;20;157;116;17;56;112;15;120;105
tile:xla:b802a117bd5df5a7825e5c6775c48846,308;370;402;414;562;605;749;970;747;1145
tile:xla:b85fb3fc0b72d8c4b22df53babbebe29,240;12;27;328;321;55;310;65;97;318
tile:xla:b8dddaff79ecc1c67165ca66153d885d,2;42;63;69;76;110;111;128;87;95
tile:xla:b908ca9df7ef7ceacdf3ddb444e93d47,336;163;452;425;614;922;246;783;791;636
tile:xla:b925fc933ca916eafc9070efffea8cba,39;50;47;51;32;49;17;34;22;25
tile:xla:b9294496e0c00ae8fd31b349ed7de19e,615;666;304;810;949;833;97;229;150;540
tile:xla:b986bc6f7ce4a519c6b0dbc722525308,374;325;331;79;270;255;254;59;67;100
tile:xla:b9eb5e508e84886eb22e8f0426983889,2;1;0;0;0;0;0;0;0;0
tile:xla:b9f728775791fb7e622a847ef6c121c3,31;202;603;618;626;635;1055;1124;1380;1422
tile:xla:ba5c3c76a227dd7a5e5e409455f104ff,534;288;1972;55;710;562;924;261;2118;542
tile:xla:bacd93421df104c12a24ea7d4468a114,116;248;323;441;549;612;667;671;920;971
tile:xla:bb2ae684154d4c02b00b7e61393381b6,0;2;1;0;0;0;0;0;0;0
tile:xla:bc195557ccffd5150772444ba58eebdd,51;52;91;100;70;26;75;46;82;80
tile:xla:bc525ead0923ddec0b3bedf0ff43f670,114;137;161;142;119;15;27;29;69;85
tile:xla:bc9114e341a14fd8ac6518d0075a7258,17;74;279;320;519;808;908;1000;139;1133
tile:xla:bcdf668600d72fca99a9140e6d0eea14,114;163;170;7;118;135;199;235;6;67
tile:xla:bcecd96dc41e46e3e81fb183f33b1a20,0;1196;420;1031;633;794;167;1553;815;1078
tile:xla:bcfc1356eb457cba02bda1a29684fbf3,7;3;5;4;6;1;2;0;0;0
tile:xla:be956238ab0410a8e0445090a88c2170,18;5;1;7;12;14;15;17;22;23
tile:xla:bf70385fa2180ae3bdcb1bf7fb6d660e,0;1;5;6;2;4;8;7;3;0
tile:xla:bfb7199f117122f75fbb1c31d2dd5741,2;67;48;156;125;72;136;140;160;154
tile:xla:c014170031fd72d4c5f15bc3e9207770,26;2;17;20;64;73;88;89;100;104
tile:xla:c045d006aacbc85138e062a6c42ce6e5,453;270;175;513;185;274;27;493;275;324
tile:xla:c04e5ac7da7903fb5719e11b07ddbddc,1854;502;7;2022;93;229;411;1085;1270;1661
tile:xla:c07bdc0db6fab4f2daafe95f39153f77,469;16;98;218;256;336;357;429;559;588
tile:xla:c166245d156bde1c8d06c0d45f697166,4;14;20;22;29;39;41;43;46;48
tile:xla:c184ffde718be11af1ee1a2c412402f2,811;1166;616;1071;149;1124;178;218;306;338
tile:xla:c1c6537c52c72f6fc0b3f1bf736d6e50,8;7;4;14;5;1;10;15;2;17
tile:xla:c3888e2e4e233a220b5826748e9f2779,122;326;278;51;100;259;252;189;285;118
tile:xla:c3aa9b342a39adf1575eb196f63f344a,4948;6990;5202;7148;7142;5049;4490;4252;557;7807
tile:xla:c3f8390f45fc6825b1ac5a203638f765,43;3;36;20;12;24;23;34;6;25
tile:xla:c4456828c54d4a318fa5b94ea5b3b305,14;1;5;13;17;23;24;44;51;53
tile:xla:c4ad8860490786bb585d04e4dc37778d,497;274;361;5;96;144;279;48;51;214
tile:xla:c518d0dd8a323ba7feb6868bce3b657c,5;6;12;17;20;26;27;32;33;37
tile:xla:c56ccd6b3d06b2eac20c2c3c40922ac1,1626;409;1455;1336;1295;427;14;498;1162;122
tile:xla:c5a94893723e87e0810192aebbfd0101,68;135;83;293;487;16;124;66;17;140
tile:xla:c63223de16ff2c8a19868b127c73ea40,9;225;254;73;191;256;112;18;42;20
tile:xla:c6552722f364b08cf897534e4328de5e,219;250;749;756;761;784;801;813;823;830
tile:xla:c65647c4099f73119530bbb0dc75be0a,633;726;918;595;354;734;199;831;55;699
tile:xla:c66bd990791f6ba6515fbc517a061726,320;807;475;857;363;273;735;840;226;567
tile:xla:c68309d96f81132a1f139bf8e5594146,446;527;235;493;218;448;515;4;239;98
tile:xla:c69e8677470ed90393dd00cb5a409863,2;4;7;6;0;3;5;1;0;0
tile:xla:c6f441991594e52cbc8c8bd43d599945,0;2;3;1;5;4;0;0;0;0
tile:xla:c7271b95855d13f6c769257eea20ee99,81;294;859;657;429;220;1317;223;373;770
tile:xla:c7e7e9d17a000e73a1814f6408ba034b,9;43;33;3;32;11;12;14;16;20
tile:xla:c82d6bc7a3ad0478831629eba3c72fda,8;4;3;13;5;6;15;17;1;10
tile:xla:c857310ce70be940aec46dc2e64f7e0c,88;280;341;9;17;95;105;212;254;268
tile:xla:c8610f74e80e03de57a8f0dbd0ee1bbb,2675;2072;3043;2884;1779;3021;200;261;669;717
tile:xla:c884d2e82eb54a11b3307bc86b935b28,69;192;221;4;210;121;27;49;108;199
tile:xla:c8f9d0e212f3a4dd88a117ea15ebb0dd,1148;318;305;835;414;1;1149;884;1117;74
tile:xla:c9ba6a78caad380bf5a39eaf301c3b07,277;486;295;282;257;392;285;345;136;408
tile:xla:c9cfe8c2d565c22b54476e118263db60,152;115;49;413;459;762;75;24;192;770
tile:xla:ca1ebd1f9c32e17f643bc1969b64150f,752;639;260;716;302;339;803;205;598;401
tile:xla:ca7d53ef4fe48767c43440b030983536,1073;40;530;281;2156;2485;2452;109;841;1027
tile:xla:ca9db0281e9eab6b6312ff550434b199,10;22;39;42;30;4;15;11;25;2
tile:xla:cae21bd1b9577d9036ccbf71763e9a6b,3812;2930;7339;7031;6761;1774;236;7156;4260;2573
tile:xla:cae813078db0ec3d1e670dfd79461978,110;200;238;132;383;148;188;220;22;113
tile:xla:cb581f3c58aaed7a0202b93452649da7,50;34;27;31;66;54;36;5;26;84
tile:xla:cb6fcb7e4d191997196e1fed5bda237f,22;919;86;131;721;810;688;1082;1086;375
tile:xla:cb7db25dc0d28d7cb6e87bfcfb70ea4b,133;102;137;107;70;97;12;30;125;118
tile:xla:cb9637ff9dacbd50ffac1efb6f6dbf2e,0;58;292;197;15;5;249;130;183;312
tile:xla:cba478ffcacf650b0efd981ef5231f4a,198;200;171;145;40;214;129;81;56;187
tile:xla:cbb8850daa464f4cf8c283ae19852527,39;66;119;52;107;153;27;8;112;99
tile:xla:cc5e781ed2aac1fe0c5dc33cf0150088,2;1;3;4;0;0;0;0;0;0
tile:xla:ccb67f40decf5925c6aeb4b618fbe5f6,22;32;42;2;63;74;33;61;60;9
tile:xla:ccd24fe8669e435d9ec62b0e0c880e4d,94;104;7;73;59;12;33;110;97;88
tile:xla:cd26724451b9683f844d26eec16be93f,74;36;23;28;31;32;38;47;54;68
tile:xla:cd27888d0f3364546bf6341d20ba47ac,158;144;73;61;11;55;39;112;74;132
tile:xla:cd4844bf58a646532713937879b42859,4;34;16;8;31;24;36;12;37;30
tile:xla:cd5641b29354d90e106823b25db6dcef,80;245;484;63;286;226;385;526;105;498
tile:xla:cd62bd589ea44f61b6f96edfa58feeb5,727;1230;661;1040;53;1157;216;226;35;740
tile:xla:cdd94c01b4dbb987f4ba6d670bd3c821,223;66;891;142;862;637;588;94;599;443
tile:xla:ce4b0c7efded102c8c9ba54ebd21d36a,0;1;2;3;4;5;6;7;8;9
tile:xla:ced7300f8e92b02e455adcdd6a05e02e,4;11;12;29;30;35;38;39;50;80
tile:xla:cf4e8d1395820ad462a2688bf55ce519,42;219;259;34;231;196;92;223;254;25
tile:xla:cf687a3e89fbed2e50f862089481d322,0;1;0;0;0;0;0;0;0;0
tile:xla:cf6ece46750de6d8a4b4b40f27126117,1;3;2;4;5;0;0;0;0;0
tile:xla:cf9cbefd4b92d81944f16d29b5c64f49,290;749;639;352;874;821;309;459;922;419
tile:xla:cfb953e49f6a3b8f0e407b6a5583e0db,858;38;148;163;344;387;394;398;721;902
tile:xla:cfb9e98222495f86bb1ca7ce72c9188b,4530;4497;3066;924;3265;224;570;849;2044;2409
tile:xla:cff1f1edf3d1cef28fae6479907b6b68,885;359;992;815;869;958;602;797;735;182
tile:xla:d0658f5d4ffe63d75b9974f1e407cc72,9431;7890;2303;1601;3571;7457;6066;392;7583;3088
tile:xla:d0a69155b6340748c36724e4bfc34be3,445;641;37;248;682;153;252;151;159;215
tile:xla:d100408031d0037a6e4c4332983a82e5,18;17;35;80;4;6;13;23;27;37
tile:xla:d16f006bee2cfda57b60072e08322c59,44;52;1;3;7;19;25;33;37;46
tile:xla:d29208d29e13f0e16104486a9dbc71f9,2433;2768;2146;1522;1345;4908;2093;3468;3737;4081
tile:xla:d2e4b7f548f5000adabc414e8e5ede80,548;515;180;260;279;70;172;194;380;584
tile:xla:d2eaf8a46bd1cee5196a3bceb87750de,128;129;29;7;139;69;98;32;74;118
tile:xla:d2ee32465df7d5c0574d62707400e291,7;17;21;2;4;6;10;13;15;16
tile:xla:d35abe5d56de34855605109e27dac0b0,299;167;636;128;163;814;558;284;192;529
tile:xla:d3641f84acf005e7ac6e76237b78962d,390;998;1963;226;2382;3738;2935;623;695;683
tile:xla:d3b0dd7eff2e9807e3584deb1a20763b,69;110;192;263;697;910;632;792;625;260
tile:xla:d3cfca733784b40206264090c1163c0d,1416;2190;356;394;3681;2284;2689;1762;341;860
tile:xla:d45a74a4bed2974edcec64568d02c1b8,683;1054;1131;1099;801;79;154;180;253;259
tile:xla:d4e5815854c11719ea914bf791c94fea,1582;956;209;1282;1487;1171;1793;103;2076;319
tile:xla:d537f7f6ba665b594a45737bdb5f2935,328;357;467;499;910;1402;1434;1595;1600;1745
tile:xla:d53fab84029143a8030db66f8a611aaf,909;870;171;253;268;507;542;697;764;779
tile:xla:d57c64790b1aa665dacb85b5c661844e,0;1;2;3;4;5;6;7;8;9
tile:xla:d58ebbf05cbe69c64da650ad3f59ca33,48;98;108;132;157;241;320;670;1230;1376
tile:xla:d61af94f6eb9700f222b47405afa372c,1613;38;860;454;1129;552;575;352;2452;1585
tile:xla:d674484b07dd75b9fb7cec69ffcb83c3,67;112;324;415;137;194;238;266;309;405
tile:xla:d694a9546041911e7011bdf984dee3e8,105;26;267;167;226;93;7;9;102;117
tile:xla:d6f5f54247bd1e58a10b9e7062c636ab,0;1;2;3;4;5;6;7;8;9
tile:xla:d700a8ca28a5904ea8649116e7e6df12,31;688;357;692;270;630;689;497;165;763
tile:xla:d704598eb9101cd14d352b4edd462155,40;21;16;1;39;23;15;30;14;17
tile:xla:d71d8c64fcf607c8350ec20199cd42a3,3139;3992;1946;1649;1150;47;953;2420;3537;4010
tile:xla:d7319340546a2feb855eb43a5eca512c,5070;177;1045;5890;1380;8868;4758;2989;7517;2189
tile:xla:d808bfc70bbedc6be8ceaa95ff340003,227;170;360;261;347;455;559;765;828;756
tile:xla:d80e888a384ce369b4f69f5d10e100f1,7016;5166;4673;5484;1217;2268;228;1665;477;201
tile:xla:d83c54f1ddce07a9e62eca02272cf729,1064;32;106;249;302;308;309;528;619;697
tile:xla:d947947a1d917b9f8e413c7bbaee70d5,11;39;52;9;22;24;31;34;35;36
tile:xla:da30568fca09011c82b8e27afa0fab17,544;74;438;349;251;101;492;64;366;194
tile:xla:da4ed05f76130320d8fbf648eb00a4a7,1990;2639;1238;2399;1739;1019;624;693;2541;2551
tile:xla:da98893151bc1b4537de652cff81e34b,240;661;295;707;824;680;19;842;640;124
tile:xla:dad59ea6c5963340aa6f1c9a66a6fe16,13;16;6;7;12;11;14;4;10;17
tile:xla:daf825f7ad5126a9e17b80c78d824ddb,12;137;441;479;626;938;1001;1033;1037;1104
tile:xla:db5191a9c6293f03921ddcee4011727f,67;84;10;9;96;3;95;12;48;21
tile:xla:db5d2a60c4333366ba138d063db62f99,126;7;85;197;348;91;214;371;338;170
tile:xla:dc00f764d094bd1bd0311882c2d7a06e,14;6;25;18;5;1;26;24;11;10
tile:xla:dc225ff8bdc136704fa674082fe72739,128;181;219;328;243;212;92;186;86;188
tile:xla:dc466422d51f4fe6c42d12c50d8dae25,69;43;75;10;13;79;0;2;11;19
tile:xla:dc5a6fa7e56de7efa5a682d05f32b31c,0;1;2;3;4;5;6;7;8;9
tile:xla:dc5a8dd0bb014e55006998fe0f59ffa4,40;34;57;77;63;36;71;26;74;0
tile:xla:dd532db07b77799c73fb16492296cd11,64;255;478;519;767;796;1165;1291;1392;1399
tile:xla:dd9f44b4701d0b1474cd0b557bb44e7b,1393;794;696;153;377;1268;119;502;580;1055
tile:xla:ddc1aaf828be051f5bc8dc263c74e793,102;476;508;273;513;35;187;359;455;19
tile:xla:de39ff36de57134c47734b558555ec3f,90;61;159;191;18;170;45;15;66;140
tile:xla:de5c1892cac311e2bc844c130b700fd0,9;23;28;35;68;70;76;77;96;99
tile:xla:df49d98b451e1cb395d3ce4dbd9ed896,703;759;938;176;1004;1097;178;186;1049;747
tile:xla:df5c839218f280f2c600276141e5ef4a,3;0;1;2;4;0;0;0;0;0
tile:xla:dfbb3d29f1f25805acfcfd3517fd1b01,3000;3955;4219;549;246;4795;2224;773;1237;939
tile:xla:e050eca4ac71d31970d687daa906972a,164;2414;1086;368;438;2238;206;1071;2164;1743
tile:xla:e0a7a62a1ed97c49ec2279b17b44b382,171;385;1075;1053;975;825;233;204;285;682
tile:xla:e13cf33f418ca78bae11fb69888894b7,161;125;134;73;35;140;126;89;81;146
tile:xla:e17ee291af2a690e8d91733213873970,876;1166;968;1419;81;681;1356;12;1179;822
tile:xla:e1ac69bf052406387963d7d6cdc7e25c,698;177;1294;986;508;104;35;366;294;1142
tile:xla:e1f8d7a86294d6d30cefd92d89e059b4,3561;1163;4630;577;187;410;553;910;916;1202
tile:xla:e26a3f14db8654f8cc88ed40fa9ae9f0,4674;8710;6086;5945;888;4497;4478;7491;8231;3556
tile:xla:e27be1eb9a7a95271d8b1f57b40d7f57,473;267;261;298;725;310;277;538;419;295
tile:xla:e282f82561fbae8f7e12cdd4bb5f6295,3952;4050;3034;2281;7037;115;571;4097;3000;6785
tile:xla:e2aee5fea14fab7c69555fefc339f0ee,2;4;6;7;8;13;14;15;17;18
tile:xla:e2b3c904deebf04573bd85ddfe7e9d30,100;104;99;52;135;79;13;158;112;88
tile:xla:e2c32ee7272e8d3a73a9188d73303b57,157;68;147;102;14;81;6;70;148;115
tile:xla:e2edc5d52b48b62fe81a5e8f3c54b7e3,36;184;56;164;10;23;100;201;181;2
tile:xla:e3117179f15a429d88cbaf543b59bfca,92;140;326;392;395;884;940;1143;1152;1304
tile:xla:e36cacfb34bf1cce56654c8ee9b26d21,494;428;397;455;308;748;697;628;408;317
tile:xla:e3a655daa38e34ec240df959b650ac16,679;289;1067;183;721;72;1261;330;624;733
tile:xla:e3b94a3e5b091cf8c6a54563005d2791,101;36;60;5;75;42;38;87;32;63
tile:xla:e40851753deff6fae17ab961fc548750,849;1094;1015;744;1042;1128;958;588;32;993
tile:xla:e4240cf4a9725a8e5961af18fad91613,1350;84;381;933;1301;1399;1655;2319;1589;1325
tile:xla:e447940be23e00e40fe51936f5f43bca,3;28;24;2;27;26;22;20;13;11
tile:xla:e4e564e496dd16ca0403a399f061d789,33;26;0;5;11;13;14;17;18;23
tile:xla:e5436068a3dde90c06a776f079cabbb3,263;251;1701;997;1294;1900;3057;6113;6165;6327
tile:xla:e57ea8e3b2e3a809b55703b719d28703,1840;1507;340;2126;1820;2304;912;985;1108;1367
tile:xla:e5ad8683c4ab005b199acbcd999f6ade,1512;6788;5246;3520;6752;1192;7412;841;1019;1526
tile:xla:e66e236ccfa70ffe8c9f1d90f5663f97,5160;2493;407;1308;8065;4194;4951;2111;8631;1429
tile:xla:e67ae08f0e8d54d1a32ec54228d75607,0;1;2;0;0;0;0;0;0;0
tile:xla:e6b01e72a731dc85c54460fa4ac2e275,1275;652;161;445;312;1454;1015;212;1484;462
tile:xla:e6d20793c14c87535c897bc1cf016ec1,3;12;23;1;4;8;11;13;17;18
tile:xla:e6da51470c9da95b3792a2cb9026dd68,15;9;61;18;29;33;6;10;40;39
tile:xla:e747a8cea136feb3af97b9c14cb91ade,73;26;63;132;113;134;70;78;108;117
tile:xla:e751a80a29b63b06c0752c02e3d044d4,352;385;763;223;544;831;40;260;300;628
tile:xla:e7889a813951ddd55314d62b4fcb410a,706;846;315;741;559;399;112;690;427;666
tile:xla:e78946980cbec5197d73457106391614,330;4506;1560;2153;7155;7375;6769;3846;3673;2284
tile:xla:e7b61b14387252e36dd3e7ac209b96b0,233;410;292;189;279;284;338;420;466;502
tile:xla:e7cb2308ebda53a05beade19d82d21fa,219;216;27;107;13;66;55;64;175;100
tile:xla:e82c46ac21a9c8210bd36c3ee920583a,1;4;0;3;2;0;0;0;0;0
tile:xla:e879270aa942769b17c0a9c903e540ca,576;580;60;62;174;186;188;216;274;495
tile:xla:e8c9ecaa6a2fa7146102ac35eb1e39ce,26;53;29;48;25;16;49;4;24;42
tile:xla:e8f82a9e2a1c0586cf3e9b919bec7df2,3820;1617;4422;1538;7040;7143;4959;509;4849;64
tile:xla:e92690fccc3e5f494d8188182254221e,1028;492;2637;1828;1096;42;2504;2779;427;724
tile:xla:e9c514d8ef4d0820ee3b22e218cd0cb4,229;313;685;841;1133;1587;1621;1641;1685;1794
tile:xla:e9c880dbd01a67cc44ffb249bdf056a6,2690;3799;4067;1913;1781;3658;3206;89;2234;7747
tile:xla:e9dd8660b77d05e83592654fe8e6ce3d,558;1163;1707;1033;1781;1313;622;145;1468;1050
tile:xla:ea535c45858fc6a6d144c7aee1286764,118;44;70;43;115;128;8;35;127;5
tile:xla:eb3e9ebf19409c5a229a279855e53710,261;19;123;164;253;264;185;267;70;90
tile:xla:ebd5d766ac8f299ba747f6e902467c99,0;5;4;2;1;3;0;0;0;0
tile:xla:ec600a2dfd408b7f367c14162eac289b,221;397;237;222;329;67;271;252;421;559
tile:xla:ec71383eb5a7236c74c76082e023648b,5472;8290;7152;1206;5509;5852;180;6627;9105;3766
tile:xla:ed01d84d08ec1bb875d17790eadb3d41,416;6588;5551;7147;7033;3809;4195;1353;6514;3440
tile:xla:ed419099218a75da4326930bb8f51bf8,221;471;246;57;356;353;192;253;143;389
tile:xla:ed9eb04a4b0dfa5e698aa948a2ebc6d2,254;233;25;170;62;55;103;259;5;7
tile:xla:ede59ec3e9623ae136bd398f2ff60873,3363;1737;2791;1778;338;774;1239;1272;1625;1672
tile:xla:ee34e5913deecf4f545d7022c549ca1e,4;6;2;3;1;5;0;0;0;0
tile:xla:ee69241cd985c70b9f501b52f2faa93b,456;308;207;530;291;420;508;439;378;348
tile:xla:eef6e42d97e96e5bb44f88f7a1e69e7f,91;89;83;18;79;16;32;108;136;64
tile:xla:eefda5999f3cb151023fd6e3ca579f5b,1202;1371;1343;1054;515;1576;1061;962;536;67
tile:xla:ef01e84c1e6b45721e76607762d89e35,4;34;18;0;74;37;15;55;38;36
tile:xla:ef2e1646f7820ad91ce9159310ad225d,6;4;1;2;5;7;0;3;0;0
tile:xla:ef63277646f945ea7d6f31cc7993ee9a,90;156;191;221;390;349;313;293;442;96
tile:xla:efff7ba8f177c2d82fb3829b3733af04,1663;4648;4759;2776;4835;1342;2623;833;1144;2410
tile:xla:f0b21c8c29521840da93925abafe4c70,182;488;154;416;446;437;59;487;23;41
tile:xla:f0cc34eae7ef21b29e393706f512379b,6;0;11;13;3;8;10;5;1;12
tile:xla:f190e0477ae8b5885ba30e57f50dc317,589;226;269;309;321;365;512;551;563;572
tile:xla:f27400c02e0813fcdcf82ca170ad6c7c,390;586;376;15;74;189;243;719;776;281
tile:xla:f30b753157e7f35f0d1a0bc218d2b7a1,87;6;83;71;76;12;80;3;8;79
tile:xla:f386a5d9e744e78717c551428c3c6d8e,3511;3659;5590;4933;3498;5723;4781;3695;6705;3515
tile:xla:f3a965b3486369fe88ea9f352bcba692,2;1;0;0;0;0;0;0;0;0
tile:xla:f3bd68fc91cc5c0ed308a65bf34e0678,136;269;914;573;1039;926;19;596;514;789
tile:xla:f42d6f5c66c860dd848846508965b9f4,127;213;258;512;613;713;992;1008;1103;1216
tile:xla:f4878c5c3cdb023f7209753b87c976e0,293;601;1201;691;1029;1028;1251;346;860;756
tile:xla:f5674ac59bc9bca0c0e6146dfd7005fc,517;482;684;649;799;653;300;496;711;616
tile:xla:f5bb75aa262b9d9de17f9d33de9ea34a,113;704;708;897;560;194;760;278;553;362
tile:xla:f5ed9fd96eac718bc142da897691adc5,27;189;106;220;320;288;238;131;479;186
tile:xla:f6b3d1d3f219706a5aa8beec2226029e,102;7;36;58;125;132;161;182;189;202
tile:xla:f6df03bc54472cd0e1b085a71e7896d4,2;32;0;6;9;15;20;22;27;35
tile:xla:f712e0a643b98b990ffa4e9e08af0613,18;60;20;76;67;28;7;9;37;52
tile:xla:f78dcc4d307c8cf3ec70bd638e3e7080,13;8;0;25;14;17;9;1;15;6
tile:xla:f79d9c33309586c090cff52528e2031b,5;4;2;0;1;3;0;0;0;0
tile:xla:f7df3bba3ef1fd06956de310cb82a4f3,767;975;394;147;954;341;1372;1288;602;1385
tile:xla:f7fee369f128c1b8c2e799f4302b7392,79;399;287;191;357;195;346;246;449;116
tile:xla:f877751a3d3fdb4290523d317e3eae49,15;89;93;111;102;114;0;108;81;38
tile:xla:f8aeae02d3ad3910e4d31879e1790470,15;39;90;100;105;134;261;302;360;711
tile:xla:f8c2c1a1098b2a361c26df668b286c87,41;116;101;86;91;189;175;191;44;207
tile:xla:f8df57754d21a17ab0a17657ad2d34ae,337;408;231;39;47;102;109;220;241;262
tile:xla:f8f064ce8a887082ee1f4e23e3a99279,2740;5553;5491;2643;233;4894;1376;4962;8177;1589
tile:xla:f90c162932deaeb3350fbaedbef3ad9c,3;80;45;51;58;7;9;13;15;19
tile:xla:f998bc97fda70a6649e8b287df06291a,5444;2698;1352;4345;3020;7568;8962;6315;5656;7538
tile:xla:f9ab41405f357803c8a8b86f9c425824,2;34;25;6;27;46;12;41;40;38
tile:xla:fa22caf7b94c2c10a419f99cdd516bcd,184;221;216;146;5;150;180;84;7;1
tile:xla:fa2924f2808becc73fd27d298d16fb18,377;566;34;149;266;287;329;366;369;372
tile:xla:fa5a5cc362e9ef8ae3c799ac79fa4724,3706;63;2596;2181;4008;4267;3935;2307;1631;705
tile:xla:fa61d920365de863e30b90083b675743,372;487;634;678;788;807;939;1007;1069;1101
tile:xla:fb1999ed1b88508a4070870724294641,170;228;317;356;622;763;1086;1105;459;649
tile:xla:fb2c93a249ffc91d721d4b00812b75ae,139;51;134;2;14;119;72;78;104;97
tile:xla:fb407e4bee655ea59579d0cdc6a895c8,63;58;71;3;10;15;16;45;52;56
tile:xla:fb949dc9d38f1b0d84581bb5112c5275,134;80;100;70;66;58;117;119;5;25
tile:xla:fb9d14bee5689193f0cb6055e01a5027,3;16;0;25;34;18;29;4;37;30
tile:xla:fbd38110f8322addc8d639fd00c127c6,320;168;691;60;2086;2524;1868;930;136;676
tile:xla:fbdd5a475b7a9e89dcd0dd0e0b6b3828,590;823;428;314;366;812;210;239;681;571
tile:xla:fbe543c9c2deba7b9ebd562ad3f12612,54;13;114;155;167;102;193;143;92;165
tile:xla:fc44be181e5c25d49f57de9f153e96b4,1852;550;1193;542;1074;1337;700;1128;532;1202
tile:xla:fcc32743d600c2d1a5df0f3a7ec3a525,498;525;1113;218;272;612;1102;425;1127;455
tile:xla:fd142eb08dabf7da11f10d20919afbc0,338;174;548;293;731;199;502;789;314;817
tile:xla:fd35ba82b26744c09b699fa80514beb6,1794;1136;1989;1368;513;2816;2823;3135;1890;1208
tile:xla:fd3fa3d0a39c05343eeb8403562f20cc,9064;4902;7432;578;5987;6258;455;7146;6719;9962
tile:xla:fd55c0e1e4e7167cffaed2937f702df0,0;1;4;3;2;0;0;0;0;0
tile:xla:fd6d4b9c79726bb394fc034a59c9087d,54;42;49;10;32;41;37;23;55;11
tile:xla:fde21118fd818323d81084becd905dce,267;161;86;236;22;124;189;5;101;99
