ID,TopConfigs
tile:xla:2fe1177b4fdf6407758dd635fa90345e,4009;6201;5315;1074;435;7067;5650;5272;4786;7212
tile:xla:5b84fc48a14f131f0bce503e401d7a81,1556;2719;1191;2369;2776;2538;3082;2135;1872;2613
tile:xla:fa61d920365de863e30b90083b675743,1090;947;84;818;1144;807;1101;678;1069;634
tile:xla:80f0af315263383b7218281c2bc4ca80,5674;115;7367;486;5739;742;5178;1949;5908;5877
tile:xla:015cd725adcf2df7ec863bd1d9abf058,2150;1072;1251;3192;3204;865;2801;2825;801;317
tile:xla:37b382fb5e57a2f41a4674fe8ba5941f,215;492;182;287;346;373;146;324;297;486
tile:xla:5b2ee86012f40413ab109039bc98b877,43;12;16;75;7;8;91;45;113;2
tile:xla:b24907bb44edf57384548d9059c8d82a,1;0;2;0;0;0;0;0;0;0
tile:xla:b09ca10a12dd0e864a63f3ebba4d60b0,345;251;649;255;482;468;232;968;736;842
tile:xla:cba478ffcacf650b0efd981ef5231f4a,198;56;145;129;115;177;200;40;187;41
tile:xla:530173f4d306349c2aec5e70a9b966bf,523;670;504;11;574;891;308;613;773;256
tile:xla:fbe543c9c2deba7b9ebd562ad3f12612,136;92;165;13;114;155;167;99;30;119
tile:xla:4a1d9f054c89c29b6ec14101ec66336c,107;12;105;26;2;16;31;55;66;115
tile:xla:77be4d38c417d776603d0b291b1fb2ad,1;1248;136;841;951;1101;846;796;1179;377
tile:xla:746d001b150bede99731e62a85b7157e,516;417;886;1221;539;186;29;204;648;190
tile:xla:106cefc4a7230c15586f1ed457232c6d,1110;8650;640;4046;6941;7481;392;2445;2473;3277
tile:xla:1e13513abb9d004724c907d93c838938,3800;447;449;2679;680;2863;153;4911;1630;3973
tile:xla:c884d2e82eb54a11b3307bc86b935b28,4;27;108;218;199;219;49;205;69;145
tile:xla:fa22caf7b94c2c10a419f99cdd516bcd,184;221;5;216;150;146;7;1;15;58
tile:xla:8a12acaee378ef7c31fd4bf3e1035ec6,150;87;3;129;73;83;131;46;144;32
tile:xla:d0658f5d4ffe63d75b9974f1e407cc72,7890;7177;4635;2031;9149;9314;9496;40;1512;3871
tile:xla:17680ef6b07a04d302bfc3c71c4dc68d,141;135;79;61;130;21;119;8;46;100
tile:xla:cf4e8d1395820ad462a2688bf55ce519,159;94;252;13;57;169;216;221;245;255
tile:xla:de39ff36de57134c47734b558555ec3f,159;61;90;15;66;191;45;170;113;140
tile:xla:181083d8d0f89d13dd24cd26daaf7d0f,12;13;17;18;20;23;22;10;0;15
tile:xla:48ae3aa2b55fbc4fdc99e1825d5ee207,2799;496;88;2908;2912;1846;749;1451;821;250
tile:xla:f30b753157e7f35f0d1a0bc218d2b7a1,55;97;42;38;93;24;59;32;95;43
tile:xla:2922e4cf939d053b4d1c2fa459628e83,2454;1478;2819;8669;6773;8138;8847;8432;3396;5343
tile:xla:26f4205167717014b98b1f535649b412,682;2594;541;2200;2022;762;1865;2438;2527;487
tile:xla:7b8915f20079a496c241f7cb2ffad218,841;974;680;312;1309;1107;744;1351;689;612
tile:xla:23b0858fd6f1d189ddf05507a2760d41,3662;2002;1174;233;3489;2641;4047;2427;2763;3848
tile:xla:6ca696e19657efcd1b434b29473172fa,251;75;201;405;343;400;20;327;202;91
tile:xla:0a1c5dcfa9f1f4ebcc1282a1d1ca8ecb,0;1;2;3;4;5;6;7;8;9
tile:xla:b8dddaff79ecc1c67165ca66153d885d,46;35;127;108;42;63;76;110;111;128
tile:xla:e2edc5d52b48b62fe81a5e8f3c54b7e3,36;184;56;164;10;100;201;2;156;23
tile:xla:f0b21c8c29521840da93925abafe4c70,243;100;38;437;416;211;182;23;411;154
tile:xla:bcdf668600d72fca99a9140e6d0eea14,118;170;135;235;163;6;67;100;124;187
tile:xla:f8aeae02d3ad3910e4d31879e1790470,15;39;100;105;134;261;302;360;711;927
tile:xla:c07bdc0db6fab4f2daafe95f39153f77,536;357;429;588;16;98;218;256;336;559
tile:xla:9dafb4a352a430a02926dd7c9fe0b6cd,151;477;559;846;975;90;833;203;802;861
tile:xla:159061a0da97566cd04d0c51ee0efbbf,2591;3547;5067;4406;4539;927;6795;278;41;467
tile:xla:c8610f74e80e03de57a8f0dbd0ee1bbb,2675;3043;2072;1779;3021;2884;1140;158;2835;2338
tile:xla:f27400c02e0813fcdcf82ca170ad6c7c,647;366;488;561;30;654;120;719;15;74
tile:xla:e2c32ee7272e8d3a73a9188d73303b57,157;68;147;102;14;112;81;6;146;62
tile:xla:6302d2e2390c51d0dc34cc06861cd178,398;224;1102;5915;2744;2370;6719;3335;7177;4581
tile:xla:e7889a813951ddd55314d62b4fcb410a,611;427;666;77;327;596;627;430;464;235
tile:xla:b9f728775791fb7e622a847ef6c121c3,1422;31;618;626;635;1055;1124;1380;202;603
tile:xla:5c02e62c10e5b419257d5e197b86892a,60;8;68;18;54;29;70;30;0;16
tile:xla:b0086206e751b97cb30f917dbba2b290,1327;251;959;841;6;397;765;650;56;427
tile:xla:b925fc933ca916eafc9070efffea8cba,50;39;47;17;22;51;49;34;13;12
tile:xla:8ed2d58bfa93e8e89028647ea7e477a1,165;89;118;340;593;245;281;136;161;306
tile:xla:15f6904c770c8dc50d4359c664d95531,915;663;337;624;404;1064;423;586;193;92
tile:xla:41e0ad0236cee53ef6d0e237d185c643,1161;597;1755;1352;278;4;1537;2003;1435;1437
tile:xla:4aa7bd94d7cc5c14c4c5caf6081a3f33,284;119;282;221;384;25;195;65;194;446
tile:xla:b16cf8eb7fcabdece2eca493eb3625f1,3;5;0;4;1;2;0;0;0;0
tile:xla:f712e0a643b98b990ffa4e9e08af0613,18;60;20;76;9;28;62;67;39;36
tile:xla:b2f4973ab72d2b15cefd50009a0b692f,465;18;298;319;375;249;145;365;117;463
tile:xla:879a423d6077d92a49dc4cdd44be5a97,0;1;3;2;6;4;5;7;0;0
tile:xla:57aad5ff6faddea74fe8f2b9f926fd2a,86;4;129;73;149;94;97;83;16;19
tile:xla:893690634601b5ce7e5d5208479ea65d,164;162;147;68;90;141;17;97;159;99
tile:xla:bb2ae684154d4c02b00b7e61393381b6,0;2;1;0;0;0;0;0;0;0
tile:xla:8ae3bb439bc38a8297255ec37150bfe3,8540;7283;7763;740;7630;2394;9368;8173;6654;7068
tile:xla:e879270aa942769b17c0a9c903e540ca,576;109;580;470;43;495;60;62;186;188
tile:xla:88c00cb7ff57b0bb40ff7822edb1a1ae,1185;833;5117;6541;4870;205;936;7394;2363;8474
tile:xla:6cf339737c41cb124660b9d5d74a09ae,246;108;709;1394;774;828;660;486;1443;113
tile:xla:6ed25f3ba90cf246ab3b9d637c70e61b,1296;6330;3374;2621;7820;4458;3909;4804;5579;694
tile:xla:fbd38110f8322addc8d639fd00c127c6,1883;1561;71;3550;2591;3080;1647;2316;156;3551
tile:xla:2ca047faf024cd52890090b35061c630,634;439;798;522;293;561;158;236;657;548
tile:xla:fd6d4b9c79726bb394fc034a59c9087d,54;41;10;42;12;49;32;37;55;11
tile:xla:04f395ae8566cd29ae6eb122b6480ba3,75;117;178;50;262;271;351;337;182;87
tile:xla:95c97d735de61a22ee477155ed93e3c6,2;4;3;0;1;5;0;0;0;0
tile:xla:44e66cef0f7628c9ef61bfb4319a6861,59;10;7;0;60;45;42;15;51;33
tile:xla:3e4fb155386cc9cca05a08972634dff3,12;40;49;20;92;38;41;61;73;94
tile:xla:726dc7966182c071b0dd3744c9d1ef1c,2102;3024;2269;292;2209;4275;1625;504;3335;2841
tile:xla:3fe6a5ce0abbfa76178a482990816c25,1481;2425;2240;27;37;424;651;1963;2286;2436
tile:xla:1bb6b54121813753b66aa895680b5ba0,469;229;138;768;151;554;64;246;750;374
tile:xla:86bfc63a0b729035c831e8f570179b00,99;166;60;253;308;121;179;251;72;130
tile:xla:76236899a823991aa538186a4319ae0e,309;1283;295;445;535;1475;1470;1115;285;1127
tile:xla:a08bad466e7b6dfe935e9ca736edd5a9,77;87;31;39;84;91;32;65;69;72
tile:xla:883ae7235453f0334b3e7840fe6ea8de,5;6;3;2;4;0;1;0;0;0
tile:xla:86182417f48077cf33c15ba9ea74ab45,86;48;10;133;16;110;69;49;73;63
tile:xla:443fff7e8e9e731ba17bcff0fc57d04b,8;20;14;6;11;19;4;10;18;24
tile:xla:b1666c3dc6fb81b84c92b980347ee66c,154;24;178;109;168;142;127;78;209;5
tile:xla:8ea39f55cabc476a27e1e30ab390a525,6;8;16;3;2;10;5;14;12;13
tile:xla:93050017eafe63d8b11641eb99fcbec2,834;904;660;1123;1169;108;1142;945;119;284
tile:xla:4dd6c6c39c99ba7570570a3871ca7fde,188;174;178;101;42;149;164;57;247;87
tile:xla:f877751a3d3fdb4290523d317e3eae49,15;89;93;111;114;102;0;81;22;134
tile:xla:1d49813c79679565b6dacf353eb674b0,201;814;323;307;594;445;279;708;339;703
tile:xla:f8c2c1a1098b2a361c26df668b286c87,116;41;101;202;44;2;129;24;27;135
tile:xla:47037df67e24913fc54f25f01a8e2df6,4173;3737;1529;5809;9308;1704;4499;6076;9160;3089
tile:xla:e6d20793c14c87535c897bc1cf016ec1,12;3;1;4;8;11;13;17;18;20
tile:xla:82316a5d47cba9d4afa18175cca65721,45;49;13;31;71;34;8;19;5;46
tile:xla:402afcc7b0e8c3377fa21ec61b5d3514,13;50;39;109;41;19;96;9;33;91
tile:xla:54388445f50bf76e64193a67147efdea,2085;1341;4362;4355;3315;569;2386;650;2225;2958
tile:xla:934a554ba61f1414c5de6fc0a8d11807,332;20;72;318;427;316;151;367;383;471
tile:xla:5ff19f141bbd009a1ea0514bb7983e7b,749;1221;2866;4675;6354;1037;546;2390;3317;7096
tile:xla:4d7086952c254ba4a1bcb2706b9b1552,2;0;3;1;0;0;0;0;0;0
tile:xla:457bb743842c5b401babaeee78282418,3;1;0;2;0;0;0;0;0;0
tile:xla:33eda9cb7d5c9cb6ed81fb2fc84f382f,2450;4273;3318;1157;3815;549;3732;1258;2195;4444
tile:xla:3cf4f8126788a988bb9447bdfffbdfa3,2786;3581;2803;1704;2822;2993;310;809;228;667
tile:xla:0e6e4837cc6125e58e2afcf7e9804584,1425;725;120;234;130;94;1563;510;751;1439
tile:xla:a1f78a087fa7c4a110d9cb96f3a7272a,15;7;35;37;49;76;85;0;14;90
tile:xla:e27be1eb9a7a95271d8b1f57b40d7f57,473;725;538;277;754;261;743;146;419;629
tile:xla:26c8bd665ec4ac25f8ece754e2992109,75;19;10;26;72;68;0;17;7;61
tile:xla:cae21bd1b9577d9036ccbf71763e9a6b,3712;274;4005;6578;6571;236;893;4260;7814;2062
tile:xla:d83c54f1ddce07a9e62eca02272cf729,493;306;923;32;249;309;528;302;308;746
tile:xla:6971d171d410d5ef96e7ea1edfa07210,390;84;643;40;148;87;89;29;869;532
tile:xla:e3b94a3e5b091cf8c6a54563005d2791,60;5;36;42;101;87;32;75;68;38
tile:xla:0e1d33b1970552b377d424b806132711,2895;4072;482;1018;2092;1461;3767;1132;670;3707
tile:xla:e751a80a29b63b06c0752c02e3d044d4,223;544;86;385;170;399;197;780;308;605
tile:xla:94e2e55ed352cf35e8a0ef24d873f238,3649;9614;9657;1650;2046;2598;3681;3711;5173;9262
tile:xla:45325c485e11c6cadc4df8236141af74,796;391;228;775;197;246;782;182;890;438
tile:xla:1eab795ad5e7be839141208606810e42,138;186;30;267;219;93;56;88;204;19
tile:xla:1957d4e65406d44b9d8c9cb9a4d05183,3;1;2;6;5;0;4;0;0;0
tile:xla:b0a807279b5af4edefd0fd3cbf485239,27;112;5;55;106;85;97;7;150;77
tile:xla:98c7dea3cd583b24eed321d1c02f7739,225;155;22;390;27;24;72;88;195;15
tile:xla:4c96820970c77c4b5cd84c1faf3bc170,5;92;21;115;125;13;30;117;131;67
tile:xla:ef63277646f945ea7d6f31cc7993ee9a,317;390;349;90;156;221;191;313;483;263
tile:xla:922907c62f0d68f0da5ed5406543440c,9;126;43;22;77;24;36;83;44;47
tile:xla:844ad8a308c7d96b66b4da3b7f807feb,599;55;378;755;333;912;625;48;543;530
tile:xla:1f570416496f01801e0b6ff3be652f33,45;0;1;38;49;23;35;43;8;27
tile:xla:22a10fd1d8658e4948b2cd139ab7cceb,6882;4921;630;6371;2973;7631;1836;4176;7550;3360
tile:xla:c63223de16ff2c8a19868b127c73ea40,263;73;225;115;9;246;249;87;254;147
tile:xla:e6da51470c9da95b3792a2cb9026dd68,61;9;15;18;33;29;6;40;10;39
tile:xla:fe52756188d770ee661f69dcd2688142,3087;2652;8537;91;873;7370;259;4837;81;7684
tile:xla:0afa527a7022415fda1dd69d11e908a4,158;210;212;69;122;25;109;170;176;20
tile:xla:fd3fa3d0a39c05343eeb8403562f20cc,3335;752;7619;9462;700;3973;5573;5946;7038;9976
tile:xla:ec600a2dfd408b7f367c14162eac289b,221;237;329;222;397;267;6;533;67;195
tile:xla:182d6b42dfdedbb2ba7d0f20e39e1827,1711;1848;2617;3076;650;2824;33;88;4646;1378
tile:xla:045ce8fc9aee4ddf82c54c0067c8af5e,961;2818;5894;7423;975;6534;3834;3072;8559;8364
tile:xla:369be89f87214cc9963f0940593d336d,729;31;247;661;276;721;818;860;764;938
tile:xla:f3a965b3486369fe88ea9f352bcba692,2;0;1;0;0;0;0;0;0;0
tile:xla:3f8bf25118c9ceab69e74e0f2f0dec72,202;314;420;173;286;88;249;82;204;247
tile:xla:df5c839218f280f2c600276141e5ef4a,3;0;1;2;4;0;0;0;0;0
tile:xla:f7df3bba3ef1fd06956de310cb82a4f3,379;1265;197;1327;701;1163;913;1128;1272;768
tile:xla:6237836dc4672810d36a6679ebd67b99,886;534;701;794;616;572;757;698;489;537
tile:xla:af3301c408c3796f396d36ed9fc479f4,6519;6686;4702;9009;5750;8964;1533;1648;3599;5239
tile:xla:4793b9fc31d53950997b1669067f8658,824;492;55;287;369;630;159;175;754;521
tile:xla:c1c6537c52c72f6fc0b3f1bf736d6e50,8;7;4;10;5;1;14;15;2;17
tile:xla:b5ec50fb45dc65312dfdcc50784198b8,64;77;145;0;56;54;109;135;155;37
tile:xla:2ed25b05a071f287f9f1a04e2324e1b9,187;963;140;72;512;653;657;611;819;3
tile:xla:592804fb43b170db0dc9a5434f6d97d3,11;1;6;32;29;20;44;8;10;12
tile:xla:9ff11062d34fc188ea87b7085a3dc99d,1;52;65;94;98;110;120;125;22;121
tile:xla:b908ca9df7ef7ceacdf3ddb444e93d47,416;27;476;90;198;774;861;924;11;771
tile:xla:fd55c0e1e4e7167cffaed2937f702df0,0;1;4;3;2;0;0;0;0;0
tile:xla:bcecd96dc41e46e3e81fb183f33b1a20,0;420;1078;1370;1196;815;1031;1440;562;657
tile:xla:41adfd6f3552a132299ad355e89c18ad,120;103;33;137;77;27;86;88;36;74
tile:xla:f42d6f5c66c860dd848846508965b9f4,258;512;613;713;1103;127;213;992;1008;1216
tile:xla:0070642211d5a98a16b94f4d7df229fe,805;189;637;26;577;763;626;650;223;970
tile:xla:870c76b8ff5fd535fb2f57b90c29a490,380;39;921;269;712;1036;1192;1273;520;159
tile:xla:dd9f44b4701d0b1474cd0b557bb44e7b,794;696;1393;1268;153;377;580;119;502;166
tile:xla:cfb9e98222495f86bb1ca7ce72c9188b,4530;61;1765;4497;3066;924;3265;4359;3598;2044
tile:xla:c68309d96f81132a1f139bf8e5594146,366;315;516;64;292;190;19;339;18;75
tile:xla:9d52b2ca6de28f497f6a630e01b4d116,102;115;137;163;131;42;67;112;129;91
tile:xla:16c4e5535f133899e026d1b219af8574,645;144;463;388;45;312;401;430;491;696
tile:xla:483c2db1d9cabed6420f5a16168a54ba,4146;5206;7318;6152;998;3155;2405;5915;4315;9211
tile:xla:c7271b95855d13f6c769257eea20ee99,81;429;657;859;661;220;1317;568;223;6
tile:xla:82dc7e30761044b1b81065bc2f87de2d,322;324;170;2;136;246;308;18;446;298
tile:xla:3d8a7cb3c1fec9dd8174e57bcdeb9fda,180;257;117;253;263;620;709;459;300;778
tile:xla:d58ebbf05cbe69c64da650ad3f59ca33,48;98;132;157;241;670;1630;108;320;1230
tile:xla:ccb67f40decf5925c6aeb4b618fbe5f6,22;32;42;2;63;74;33;61;60;27
tile:xla:6c18c36456ce2a174edd44fdda67c8f9,336;46;18;441;45;60;112;421;548;618
tile:xla:750b2acb1e9e7e6884ff6de304c3aba0,5173;4660;5501;6003;5509;2426;7131;4492;8251;552
tile:xla:b33abc6bdac6068f71711aa602e2e67e,565;611;102;129;377;811;1194;257;911;1183
tile:xla:8cf99ce519d3c8b4caf7f4193c8274eb,1;3;0;2;0;0;0;0;0;0
tile:xla:08bf844bda28efb17644fe3fb7fcc082,1150;1636;714;455;1332;1169;1644;308;414;408
tile:xla:0dda1d26ec2609bec11ef9661f529bfb,30;63;83;76;169;92;70;80;116;119
tile:xla:009743ae0b7421c0ba735134e658d70e,7198;6203;4977;8129;4530;4517;7355;4387;5214;1810
tile:xla:ee69241cd985c70b9f501b52f2faa93b,600;520;587;324;238;183;80;60;541;567
tile:xla:7919bdd46ca6fb290d95262e5995c887,99;250;260;480;72;54;113;428;8;163
tile:xla:61dd0e5cb964bf0652acd33ad198f807,197;777;90;640;28;334;24;560;355;198
tile:xla:81a65b7017decc0354a9b50059f7adc7,17;53;46;63;116;29;101;184;132;182
tile:xla:4184b887f2a686c9a91887945c51acfb,101;35;97;4;14;20;25;46;79;106
tile:xla:75de5e5d350e56a396ffdd6d9af6a688,0;1;6;12;16;13;18;19;5;20
tile:xla:afb7c615db1c81f7095dc59b73a74ca4,49;20;35;100;129;123;60;27;8;72
tile:xla:869688872e9d89187310045c67179092,5680;3971;1743;3963;5763;6772;3077;3812;7049;7609
tile:xla:dc225ff8bdc136704fa674082fe72739,219;128;328;86;181;186;92;172;377;87
tile:xla:c166245d156bde1c8d06c0d45f697166,16;6;52;51;0;4;14;20;22;29
tile:xla:522ccab615d5de8f414bd5925197567b,6216;4282;5492;4352;9473;2667;5220;1513;8702;4918
tile:xla:0ec5369adfde7c2b8e52d97990becee8,3252;1290;1980;2521;1631;3581;1959;1719;5287;2303
tile:xla:6d623120471a6053403133d841230306,593;517;606;1481;101;238;679;1100;1200;1365
tile:xla:ebd5d766ac8f299ba747f6e902467c99,0;5;2;4;1;3;0;0;0;0
tile:xla:83a54b8a7ad6d129d69376159805511c,2;0;5;3;1;4;0;0;0;0
tile:xla:a339a67fb37faed0626a6e92c906ccc7,129;124;30;121;132;7;15;122;97;8
tile:xla:a72b5eb39ca70e33ff4d77e2d0c51fa3,5561;1259;3642;3381;5698;9178;8048;6266;3076;7466
tile:xla:e66e236ccfa70ffe8c9f1d90f5663f97,2493;6815;949;1400;2226;2282;3845;7184;2976;3257
tile:xla:4a83877309d26f07bb672721dd2bd77c,263;1400;419;1252;1269;1485;1763;165;230;878
tile:xla:1c63a1f85ddf97b1a930e59131d16268,3886;4443;5989;3750;1707;1650;3919;2682;3838;4037
tile:xla:1c7513cc82b31f114c944a323d3cbf1a,402;112;359;364;911;946;1032;1170;1442;379
tile:xla:81b4c6d73839899566bb9f93fc341202,117;43;131;19;26;165;88;128;181;141
tile:xla:7061e6843205019f4f92813eea0198b5,19;4;30;2;32;15;10;28;25;14
tile:xla:0d23832b4d6670db056226014176e4af,2304;4915;1495;3211;4144;4477;3055;751;3971;2419
tile:xla:835261328abad8b95b573234d74288ef,80;28;10;64;22;54;30;24;5;1
tile:xla:430a05305209f9f8800c38f3169c15c4,1359;616;662;459;413;777;508;521;1378;702
tile:xla:86ac77f23900b55fd677fbec0d587bcc,338;47;172;861;871;1749;1794;231;934;1817
tile:xla:e5436068a3dde90c06a776f079cabbb3,7055;263;4298;3335;251;208;1294;3057;6113;6165
tile:xla:c045d006aacbc85138e062a6c42ce6e5,174;0;346;165;516;149;477;77;275;27
tile:xla:14847f95e52bfa2da0565e4f05eadd0e,18;8;10;1;21;11;28;4;19;0
tile:xla:61d0da767f037a0caead3fda27ff6324,177;131;52;64;18;35;186;20;88;95
tile:xla:f6df03bc54472cd0e1b085a71e7896d4,36;55;48;6;22;59;60;0;9;15
tile:xla:0803ae2b827a5a92e8b2b80312e2350a,1;4;2;6;3;5;7;0;0;0
tile:xla:a60824d7bc2507d903f1bd11c1f61dbe,16;50;35;69;123;99;24;3;53;27
tile:xla:7d314295403544719fc8fb837cd3a953,267;342;370;575;589;613;687;757;898;977
tile:xla:37b7d74cb126b977f23e3f9453c76ad0,4871;234;1037;6410;8762;420;987;2552;3027;4028
tile:xla:23ae65ba7fa1aded3115510359cffe05,387;74;364;66;124;211;454;148;199;88
tile:xla:5201beb9ca1b4e99bfe7ec6dd6f0721c,68;69;7;71;4;15;12;55;52;67
tile:xla:75121ad778d92722504f620c4c108f45,97;958;356;260;86;762;129;398;1056;469
tile:xla:3ad7a21fdfc9fce79d2b9c3f83397989,993;1197;333;137;880;1416;856;268;76;1259
tile:xla:6ba9ef6d9007dd30f738cd0fa4eabcbc,266;161;231;7;294;216;60;316;234;271
tile:xla:2c7065047d5eaa8630b03ada2f3d2385,612;672;1125;1352;324;639;752;898;1365;1404
tile:xla:7c143a542021d00b377b764bace2720a,15;7;18;25;6;17;12;8;28;1
tile:xla:ddc1aaf828be051f5bc8dc263c74e793,187;102;35;476;370;508;308;513;52;273
tile:xla:3adf87c46a1ebabd78d94fd6210b0bc0,203;413;173;282;167;118;395;416;191;456
tile:xla:8fdfa4e9964fd267d5864d0de8400c62,171;35;167;267;45;162;246;49;10;99
tile:xla:ed9eb04a4b0dfa5e698aa948a2ebc6d2,25;55;190;23;103;1;221;258;106;183
tile:xla:9e415e5c28d02523eff60d25ed59ce3c,559;312;339;765;710;29;252;895;415;507
tile:xla:463612ff30619335fe0af213c53b262d,33;39;29;60;12;57;0;40;16;26
tile:xla:162728365ee29c87c0c949d8d835736a,195;112;34;187;188;190;249;198;37;109
tile:xla:da98893151bc1b4537de652cff81e34b,661;680;240;707;824;19;346;295;842;147
tile:xla:d808bfc70bbedc6be8ceaa95ff340003,455;559;765;828;261;347;227;475;157;409
tile:xla:fb949dc9d38f1b0d84581bb5112c5275,80;100;134;58;70;117;66;25;119;5
tile:xla:3054e2e8c42344027b5027b5dd6ee4cc,19;41;59;100;116;10;115;119;120;32
tile:xla:d694a9546041911e7011bdf984dee3e8,105;93;102;137;188;265;7;9;117;128
tile:xla:e9c880dbd01a67cc44ffb249bdf056a6,2265;428;2518;4426;6683;5694;5844;6319;4417;5826
tile:xla:e4e564e496dd16ca0403a399f061d789,26;0;37;14;23;5;27;18;30;17
tile:xla:0f4f897211283a93ca279575ac231d5a,2722;3209;1672;1910;751;3326;3482;3498;4749;358
tile:xla:803315aa27503621c169691edc15f3bd,49;53;22;16;11;51;5;14;15;10
tile:xla:477d751f4b3b5aa1c0b3d18a57b10347,455;571;1246;424;593;356;832;1133;987;38
tile:xla:4f222cd58108493ac2db9cc0fdd3bc62,77;63;126;129;80;20;44;154;146;152
tile:xla:bcfc1356eb457cba02bda1a29684fbf3,7;3;6;4;5;1;2;0;0;0
tile:xla:29e065cb06be8f1523cd6301fbb6dc32,283;80;7;98;50;214;34;341;334;159
tile:xla:7ca269cda140e3704fbbf60cdd029779,105;6;98;116;126;52;46;47;66;30
tile:xla:d71d8c64fcf607c8350ec20199cd42a3,275;4010;1150;4278;2447;4323;4217;3249;442;3775
tile:xla:ca1ebd1f9c32e17f643bc1969b64150f,49;575;610;177;647;827;59;638;11;54
tile:xla:02df75f5a82412dcfd3989a5a12ee279,215;254;273;760;1157;1285;434;864;978;994
tile:xla:ede59ec3e9623ae136bd398f2ff60873,504;2320;145;3563;2775;1294;1284;2116;3016;3080
tile:xla:51e65607ac91748562d4c1498e72d5ef,6790;3007;6935;5351;63;3626;6632;2240;4407;1846
tile:xla:6ade7005f43477b524f408869c7a23be,233;59;120;586;393;242;288;298;673;541
tile:xla:e36cacfb34bf1cce56654c8ee9b26d21,125;424;568;649;668;748;494;428;408;577
tile:xla:2d09e3ab92e184c561abaf8d9efe7b87,196;173;28;25;5;207;253;248;75;206
tile:xla:dd532db07b77799c73fb16492296cd11,767;1392;1399;1499;64;255;478;519;796;1165
tile:xla:55cebbadd2b1e32f6c06779449bd5f9e,3649;219;3474;323;1728;2697;4885;5107;2580;4226
tile:xla:cdd94c01b4dbb987f4ba6d670bd3c821,599;78;588;143;727;312;891;262;386;846
tile:xla:77aa6b91b187e45382c23a019a0e4edf,3243;1628;2407;630;685;569;3498;3354;3534;3824
tile:xla:7976a71aa88a7a5632c5ba63615732a7,187;93;133;370;484;728;767;21;597;629
tile:xla:cf687a3e89fbed2e50f862089481d322,1;0;0;0;0;0;0;0;0;0
tile:xla:ffbfd532de0a28c79f4740753fd78006,71;122;41;118;150;40;24;141;129;48
tile:xla:4d5b434090ed1b3ff552d02c62b1a96c,60;416;541;1238;133;1087;177;1140;1432;856
tile:xla:14faba54480440b977ab29f97770ad28,25;50;2;7;36;52;40;10;37;4
tile:xla:4cab633972ffc909f7f0a9cefc36acae,1065;849;605;938;1101;768;1085;291;249;244
tile:xla:9faa8485d155ec0565f779f0e3df95c2,36;26;125;167;63;111;129;163;98;50
tile:xla:f78dcc4d307c8cf3ec70bd638e3e7080,13;8;0;25;14;17;1;15;9;6
tile:xla:b66dc61854e690e7904616ef0e85d383,244;431;106;561;727;729;340;641;696;296
tile:xla:379cc1bdac69ab3483cdc891938f65ec,6;9;7;1;5;8;4;10;3;2
tile:xla:89f5c24cf4c3c6d65ffff9c207adc20d,261;504;580;564;545;556;913;983;984;1089
tile:xla:ac2bdcac6082ed41c1a5ece30358de2c,266;62;202;206;414;289;337;491;167;386
tile:xla:a68d1cd7d56443303a1038aeb0d842b2,43;56;48;67;22;98;103;114;65;40
tile:xla:ed01d84d08ec1bb875d17790eadb3d41,1535;4146;6474;1874;1220;3301;4021;1575;2513;925
tile:xla:64c8d7af6be1888595f9dbf55e612f04,5;1;2;4;6;10;11;12;13;14
tile:xla:0ed6f75b75ba97c4a9dee913e3690f2a,2530;8217;566;1918;3105;3670;5972;7025;4753;4541
tile:xla:a38c32da3dc28def07be07e7a66c9d4f,686;1256;866;92;595;68;906;1130;1128;858
tile:xla:942b89596c2757054f782393dbb56518,49;3;6;47;19;22;38;41;29;27
tile:xla:11569b31e163289279988ae47bf50177,11;3;4;5;2;7;1;6;13;10
tile:xla:2d260c22c3ff1d067341be8172c6c3c6,196;317;406;834;926;1023;578;1251;232;161
tile:xla:245b60fd8dd9bff1dc33eaa9cb7014b9,68;97;101;179;45;70;62;134;143;109
tile:xla:158d794a0870c5166bf7900622032d95,886;1513;264;1383;1014;1219;1083;1042;1305;261
tile:xla:ef01e84c1e6b45721e76607762d89e35,18;34;4;38;0;66;16;53;55;74
tile:xla:f4878c5c3cdb023f7209753b87c976e0,298;562;604;708;1019;1079;1083;101;281;1001
tile:xla:9e70856e418eebb3e94aeff0804e911e,74;84;13;20;79;65;41;45;54;23
tile:xla:e747a8cea136feb3af97b9c14cb91ade,26;73;132;63;113;70;108;134;78;64
tile:xla:20977d06119e3681836217845e87bdbc,9;65;76;85;112;189;215;260;262;404
tile:xla:b4303546f0cfa498ba93029bd9b235b9,29;24;30;51;54;34;37;55;10;16
tile:xla:f6b3d1d3f219706a5aa8beec2226029e,119;210;135;195;172;158;208;102;7;36
tile:xla:10e126d03e8451966ec3082875cdce02,102;90;8;85;76;69;146;50;160;204
tile:xla:c69e8677470ed90393dd00cb5a409863,7;2;4;0;6;3;5;1;0;0
tile:xla:390fc89ad36bc81be52da85d29d2f84d,61;12;119;7;56;135;74;5;44;100
tile:xla:6e0358199489ac4133c75c661376660c,28;4;6;26;5;11;24;31;1;3
tile:xla:565d336fa1d2611f2930d883b29799b6,27;30;61;23;25;38;51;88;97;14
tile:xla:0913ee063d72cf059912035e08a86862,701;707;257;425;88;101;528;481;497;312
