ID,TopConfigs
tile:xla:ac3e48c340756d24d8881e1688f1160c,16;3;40;2;48;9;27;11;23;35
tile:xla:acf2a9dd57dcf87bc7c219c016cdc476,299;351;546;433;682;468;869;511;78;114
tile:xla:ad0aa866d2490b504afdcc09b9020ff4,4;171;239;595;621;703;726;881;1215;1247
tile:xla:ad5cc33e98e8da70c6a1f4bdb21a9106,454;104;343;519;602;606;190;291;611;622
tile:xla:adec0b0972a34faf87d0976694b24fec,22;23;25;26;40;62;76;87;89;98
tile:xla:ae7763d5cea2fb9abb3f648f86389a6a,847;5823;913;4168;5084;9598;4154;2860;3555;3188
tile:xla:af07cb670053b70eeceb38332264e164,28;27;19;29;23;9;14;5;21;2
tile:xla:af07e4d2bae8a0f60b49bcedba9037f7,16;222;205;261;13;68;196;92;167;125
tile:xla:af3301c408c3796f396d36ed9fc479f4,6519;536;5750;1475;1533;1648;2433;2546;3599;4898
tile:xla:af936049d568cbb7490a750b0c070bc8,7;5;41;3;78;40;1;10;6;59
tile:xla:afb7c615db1c81f7095dc59b73a74ca4,186;38;29;92;107;160;184;115;8;27
tile:xla:b0086206e751b97cb30f917dbba2b290,251;250;406;1239;1327;548;864;111;180;702
tile:xla:b023afa24f99d7b0f98bec000d507d01,93;119;57;47;64;173;75;66;20;51
tile:xla:b02682dd87ef664e340e7809e7c7f93a,2916;2169;2055;338;1764;1998;1875;830;871;1825
tile:xla:b08cfe185bae21b59638bdf9079ebf7a,104;615;944;1079;1136;663;559;38;62;80
tile:xla:b095cbf276fea5b19b40f6fa80f2fc11,33;50;35;45;193;467;500;532;730;787
tile:xla:b09ca10a12dd0e864a63f3ebba4d60b0,19;50;537;934;683;421;913;559;502;892
tile:xla:b0a807279b5af4edefd0fd3cbf485239,27;5;112;85;106;55;77;7;150;97
tile:xla:b101ad1302f3650f58e7344a420274cb,1;0;3;2;4;0;0;0;0;0
tile:xla:b142ffd634610ac01d92a047cf50fa65,63;23;92;21;13;78;114;99;96;127
tile:xla:b1666c3dc6fb81b84c92b980347ee66c,31;108;63;90;86;4;130;25;0;77
tile:xla:b16cf8eb7fcabdece2eca493eb3625f1,1;4;0;5;3;2;0;0;0;0
tile:xla:b1fe4b41e447a71c0d2bfcb4fbae2fc4,23;56;180;151;49;115;183;111;179;87
tile:xla:b21898236867eece409f10ad0f3f18b4,2013;726;5981;4339;2612;5411;678;7006;8259;3992
tile:xla:b24907bb44edf57384548d9059c8d82a,1;0;2;0;0;0;0;0;0;0
tile:xla:b276fe6d8f8810e920a9b039698ce748,3;4;2;1;0;0;0;0;0;0
tile:xla:b2f4973ab72d2b15cefd50009a0b692f,472;18;249;298;319;375;465;125;205;93
tile:xla:b33abc6bdac6068f71711aa602e2e67e,611;565;359;1111;193;894;1189;89;719;912
tile:xla:b4303546f0cfa498ba93029bd9b235b9,29;0;39;25;10;16;24;30;32;34
tile:xla:b44fad89ffe878b16a8b6f27e1c3ea1f,1;372;326;178;125;43;266;7;18;459
tile:xla:b4a2f8653d184c1f918e3be701e8021d,25;0;43;38;52;1;56;7;68;42
tile:xla:b5101376526cb241adfaba41f4063be9,590;487;51;36;607;160;213;323;620;197
tile:xla:b52fa4fa11d4f675d8c3f44fe582f7a5,6604;3218;3388;6641;1076;1159;5573;7198;2853;2372
tile:xla:b56b06085f6052f818d704d1eaa1684b,11;17;18;38;46;63;89;99;106;107
tile:xla:b5ec50fb45dc65312dfdcc50784198b8,64;0;77;135;54;109;145;32;7;155
tile:xla:b61b50a643904f4fd8186bdff541e3cf,0;2;1;0;0;0;0;0;0;0
tile:xla:b66dc61854e690e7904616ef0e85d383,57;546;776;491;658;457;232;769;490;163
tile:xla:b6c31deaf5153f25a6a3143f12f165cb,217;41;52;58;62;68;105;370;524;304
tile:xla:b6cff31be02038b09c26e792bb42f156,4;9;0;1;2;3;6;12;14;15
tile:xla:b752e1283debc25ab668bd5b7646d304,50;157;20;17;116;112;56;120;22;128
tile:xla:b802a117bd5df5a7825e5c6775c48846,1250;327;1221;1036;777;14;840;1172;719;624
tile:xla:b85fb3fc0b72d8c4b22df53babbebe29,328;44;88;241;240;27;65;12;257;55
tile:xla:b8dddaff79ecc1c67165ca66153d885d,108;46;35;127;19;42;63;69;76;110
tile:xla:b908ca9df7ef7ceacdf3ddb444e93d47,293;624;698;506;529;805;602;605;796;350
tile:xla:b925fc933ca916eafc9070efffea8cba,13;24;51;34;32;25;39;49;36;33
tile:xla:b9294496e0c00ae8fd31b349ed7de19e,702;546;267;150;820;688;228;210;615;822
tile:xla:b986bc6f7ce4a519c6b0dbc722525308,374;325;331;59;67;100;106;110;129;169
tile:xla:b9eb5e508e84886eb22e8f0426983889,2;1;0;0;0;0;0;0;0;0
tile:xla:b9f728775791fb7e622a847ef6c121c3,668;31;202;603;618;626;635;1055;1124;1380
tile:xla:ba5c3c76a227dd7a5e5e409455f104ff,2118;1697;1722;297;2158;55;40;233;924;534
tile:xla:bacd93421df104c12a24ea7d4468a114,766;919;875;309;738;252;142;843;0;516
tile:xla:bb2ae684154d4c02b00b7e61393381b6,0;2;1;0;0;0;0;0;0;0
tile:xla:bc195557ccffd5150772444ba58eebdd,9;39;54;12;13;19;27;42;47;55
tile:xla:bc525ead0923ddec0b3bedf0ff43f670,114;137;119;142;158;161;233;20;97;212
tile:xla:bc9114e341a14fd8ac6518d0075a7258,804;933;618;122;961;197;470;696;17;674
tile:xla:bcdf668600d72fca99a9140e6d0eea14,118;135;163;170;221;160;131;218;4;262
tile:xla:bcecd96dc41e46e3e81fb183f33b1a20,0;633;1196;420;1078;1031;815;212;1404;794
tile:xla:bcfc1356eb457cba02bda1a29684fbf3,3;5;1;7;6;4;2;0;0;0
tile:xla:be956238ab0410a8e0445090a88c2170,1;7;12;14;15;17;22;23;25;26
tile:xla:bf70385fa2180ae3bdcb1bf7fb6d660e,6;0;1;2;5;4;8;7;3;0
tile:xla:bfb7199f117122f75fbb1c31d2dd5741,2;160;67;48;11;143;14;156;20;116
tile:xla:c014170031fd72d4c5f15bc3e9207770,90;63;59;1;26;2;17;20;64;73
tile:xla:c045d006aacbc85138e062a6c42ce6e5,0;346;516;477;165;474;174;202;30;149
tile:xla:c04e5ac7da7903fb5719e11b07ddbddc,2670;2730;853;506;990;2507;92;1817;2549;966
tile:xla:c07bdc0db6fab4f2daafe95f39153f77,209;536;130;356;119;655;359;416;444;435
tile:xla:c166245d156bde1c8d06c0d45f697166,61;38;37;23;4;14;20;22;29;39
tile:xla:c184ffde718be11af1ee1a2c412402f2,1124;811;178;218;306;338;345;662;727;934
tile:xla:c1c6537c52c72f6fc0b3f1bf736d6e50,8;7;4;14;1;5;15;6;2;10
tile:xla:c3888e2e4e233a220b5826748e9f2779,122;278;326;51;252;100;259;166;192;118
tile:xla:c3aa9b342a39adf1575eb196f63f344a,7565;1558;6748;7899;1335;7772;8255;8265;301;7337
tile:xla:c3f8390f45fc6825b1ac5a203638f765,46;45;26;44;40;25;54;11;6;9
tile:xla:c4456828c54d4a318fa5b94ea5b3b305,14;1;5;13;17;23;24;44;51;53
tile:xla:c4ad8860490786bb585d04e4dc37778d,361;497;5;274;48;16;27;65;100;188
tile:xla:c518d0dd8a323ba7feb6868bce3b657c,8;16;2;5;6;12;17;20;26;27
tile:xla:c56ccd6b3d06b2eac20c2c3c40922ac1,225;1701;1934;1149;53;1874;1677;511;190;111
tile:xla:c5a94893723e87e0810192aebbfd0101,262;356;134;170;109;264;269;495;447;18
tile:xla:c63223de16ff2c8a19868b127c73ea40,35;172;14;106;261;91;128;213;222;2
tile:xla:c6552722f364b08cf897534e4328de5e,385;1282;420;1291;256;219;250;749;756;761
tile:xla:c65647c4099f73119530bbb0dc75be0a,545;660;145;316;81;240;315;365;424;588
tile:xla:c66bd990791f6ba6515fbc517a061726,776;554;272;3;99;7;182;320;313;763
tile:xla:c68309d96f81132a1f139bf8e5594146,190;368;142;436;318;294;516;19;357;18
tile:xla:c69e8677470ed90393dd00cb5a409863,7;2;0;4;3;6;5;1;0;0
tile:xla:c6f441991594e52cbc8c8bd43d599945,0;2;1;3;4;5;0;0;0;0
tile:xla:c7271b95855d13f6c769257eea20ee99,429;1056;220;1317;1433;661;81;718;568;859
tile:xla:c7e7e9d17a000e73a1814f6408ba034b,33;11;12;14;16;20;21;30;36;58
tile:xla:c82d6bc7a3ad0478831629eba3c72fda,13;15;4;8;1;3;10;5;6;2
tile:xla:c857310ce70be940aec46dc2e64f7e0c,88;280;341;9;17;95;105;212;254;268
tile:xla:c8610f74e80e03de57a8f0dbd0ee1bbb,2391;1601;2485;2760;2585;2646;2584;2834;251;998
tile:xla:c884d2e82eb54a11b3307bc86b935b28,4;169;145;192;221;121;69;212;233;9
tile:xla:c8f9d0e212f3a4dd88a117ea15ebb0dd,1281;306;587;13;519;162;363;864;1199;1096
tile:xla:c9ba6a78caad380bf5a39eaf301c3b07,61;310;173;228;90;311;387;324;404;40
tile:xla:c9cfe8c2d565c22b54476e118263db60,642;452;565;299;147;302;797;425;549;669
tile:xla:ca1ebd1f9c32e17f643bc1969b64150f,391;163;291;476;478;497;41;789;795;533
tile:xla:ca7d53ef4fe48767c43440b030983536,1073;281;40;109;2485;2156;530;841;251;2570
tile:xla:ca9db0281e9eab6b6312ff550434b199,10;22;39;4;30;42;15;11;33;25
tile:xla:cae21bd1b9577d9036ccbf71763e9a6b,4212;4247;6767;2110;5112;3657;5551;3215;6647;5073
tile:xla:cae813078db0ec3d1e670dfd79461978,177;353;89;22;113;149;271;326;340;396
tile:xla:cb581f3c58aaed7a0202b93452649da7,50;34;66;36;84;26;55;45;40;83
tile:xla:cb6fcb7e4d191997196e1fed5bda237f,22;1075;688;86;187;283;304;533;564;711
tile:xla:cb7db25dc0d28d7cb6e87bfcfb70ea4b,133;102;137;107;70;125;134;30;118;12
tile:xla:cb9637ff9dacbd50ffac1efb6f6dbf2e,0;5;312;292;58;15;197;249;204;1
tile:xla:cba478ffcacf650b0efd981ef5231f4a,41;56;177;165;132;49;154;52;38;37
tile:xla:cbb8850daa464f4cf8c283ae19852527,31;55;60;63;71;79;103;134;136;137
tile:xla:cc5e781ed2aac1fe0c5dc33cf0150088,2;1;3;4;0;0;0;0;0;0
tile:xla:ccb67f40decf5925c6aeb4b618fbe5f6,22;32;56;74;42;63;65;2;24;9
tile:xla:ccd24fe8669e435d9ec62b0e0c880e4d,29;132;136;23;3;117;40;77;130;6
tile:xla:cd26724451b9683f844d26eec16be93f,25;55;23;28;31;32;38;47;54;68
tile:xla:cd27888d0f3364546bf6341d20ba47ac,144;11;158;132;39;112;61;16;55;46
tile:xla:cd4844bf58a646532713937879b42859,16;4;37;8;24;31;34;12;30;14
tile:xla:cd5641b29354d90e106823b25db6dcef,498;250;526;8;287;286;98;366;245;142
tile:xla:cd62bd589ea44f61b6f96edfa58feeb5,66;310;520;531;808;813;867;1027;1051;1254
tile:xla:cdd94c01b4dbb987f4ba6d670bd3c821,269;94;443;934;862;66;781;151;223;267
tile:xla:ce4b0c7efded102c8c9ba54ebd21d36a,0;1;2;3;4;5;6;7;8;9
tile:xla:ced7300f8e92b02e455adcdd6a05e02e,74;22;59;8;23;65;37;42;4;11
tile:xla:cf4e8d1395820ad462a2688bf55ce519,37;226;140;87;205;224;38;225;230;189
tile:xla:cf687a3e89fbed2e50f862089481d322,0;1;0;0;0;0;0;0;0;0
tile:xla:cf6ece46750de6d8a4b4b40f27126117,1;3;4;2;5;0;0;0;0;0
tile:xla:cf9cbefd4b92d81944f16d29b5c64f49,56;72;230;249;403;503;525;544;576;676
tile:xla:cfb953e49f6a3b8f0e407b6a5583e0db,858;38;148;163;344;387;394;398;721;902
tile:xla:cfb9e98222495f86bb1ca7ce72c9188b,1765;4530;61;3598;330;1001;4390;4497;1702;5120
tile:xla:cff1f1edf3d1cef28fae6479907b6b68,760;23;992;885;958;815;185;797;602;735
tile:xla:d0658f5d4ffe63d75b9974f1e407cc72,7457;7890;2303;7583;9431;8137;4296;323;6066;5663
tile:xla:d0a69155b6340748c36724e4bfc34be3,460;692;576;655;151;159;215;236;624;650
tile:xla:d100408031d0037a6e4c4332983a82e5,4;6;13;23;27;37;41;46;47;69
tile:xla:d16f006bee2cfda57b60072e08322c59,52;44;1;3;7;19;25;33;37;46
tile:xla:d29208d29e13f0e16104486a9dbc71f9,2433;3670;935;2768;2146;926;4081;320;1522;1345
tile:xla:d2e4b7f548f5000adabc414e8e5ede80,835;137;449;605;456;315;39;528;155;462
tile:xla:d2eaf8a46bd1cee5196a3bceb87750de,128;129;118;122;91;98;74;58;61;78
tile:xla:d2ee32465df7d5c0574d62707400e291,17;2;4;6;10;13;15;16;19;21
tile:xla:d35abe5d56de34855605109e27dac0b0,299;637;11;905;390;818;350;866;10;320
tile:xla:d3641f84acf005e7ac6e76237b78962d,2935;623;695;226;2382;3738;683;238;782;3588
tile:xla:d3b0dd7eff2e9807e3584deb1a20763b,464;499;431;50;669;609;449;445;49;272
tile:xla:d3cfca733784b40206264090c1163c0d,396;925;1007;1067;1099;1581;1691;1724;2460;2704
tile:xla:d45a74a4bed2974edcec64568d02c1b8,778;1246;290;883;1029;1020;1078;1016;833;1131
tile:xla:d4e5815854c11719ea914bf791c94fea,956;1793;1582;854;1282;209;1487;99;2286;1171
tile:xla:d537f7f6ba665b594a45737bdb5f2935,1137;1069;236;279;534;915;226;328;357;467
tile:xla:d53fab84029143a8030db66f8a611aaf,909;870;253;268;507;542;697;764;779;1135
tile:xla:d57c64790b1aa665dacb85b5c661844e,0;1;2;3;4;5;6;7;8;9
tile:xla:d58ebbf05cbe69c64da650ad3f59ca33,48;98;108;132;157;241;320;670;1230;1376
tile:xla:d61af94f6eb9700f222b47405afa372c,38;1129;1585;1613;423;552;2452;1097;342;1026
tile:xla:d674484b07dd75b9fb7cec69ffcb83c3,184;137;194;238;266;309;405;123;97;396
tile:xla:d694a9546041911e7011bdf984dee3e8,167;89;29;85;234;16;105;26;267;51
tile:xla:d6f5f54247bd1e58a10b9e7062c636ab,0;1;2;3;4;5;6;7;8;9
tile:xla:d700a8ca28a5904ea8649116e7e6df12,931;270;354;72;781;77;63;338;235;702
tile:xla:d704598eb9101cd14d352b4edd462155,30;14;23;17;22;39;37;16;24;40
tile:xla:d71d8c64fcf607c8350ec20199cd42a3,4278;4010;275;1970;1816;1150;3044;3775;25;1946
tile:xla:d7319340546a2feb855eb43a5eca512c,5890;8451;1297;4467;380;2922;7601;7958;8904;5802
tile:xla:d808bfc70bbedc6be8ceaa95ff340003,261;347;455;559;765;828;409;647;227;157
tile:xla:d80e888a384ce369b4f69f5d10e100f1,4054;3981;2778;3552;6935;1159;3397;100;6936;2465
tile:xla:d83c54f1ddce07a9e62eca02272cf729,1094;493;413;306;562;923;870;1019;544;739
tile:xla:d947947a1d917b9f8e413c7bbaee70d5,6;0;3;2;43;33;9;22;24;31
tile:xla:da30568fca09011c82b8e27afa0fab17,293;182;544;595;469;279;247;101;354;521
tile:xla:da4ed05f76130320d8fbf648eb00a4a7,1990;1019;53;2551;2541;737;2639;1238;2399;624
tile:xla:da98893151bc1b4537de652cff81e34b,661;240;707;824;19;680;147;295;79;160
tile:xla:dad59ea6c5963340aa6f1c9a66a6fe16,13;16;6;12;7;4;14;11;0;1
tile:xla:daf825f7ad5126a9e17b80c78d824ddb,1046;961;737;1174;642;315;42;655;895;1148
tile:xla:db5191a9c6293f03921ddcee4011727f,68;59;92;99;63;62;5;6;18;24
tile:xla:db5d2a60c4333366ba138d063db62f99,131;371;126;144;308;103;33;288;345;387
tile:xla:dc00f764d094bd1bd0311882c2d7a06e,14;25;6;1;18;5;26;22;11;20
tile:xla:dc225ff8bdc136704fa674082fe72739,128;181;243;92;219;188;212;328;235;80
tile:xla:dc466422d51f4fe6c42d12c50d8dae25,0;2;11;19;25;35;38;54;62;66
tile:xla:dc5a6fa7e56de7efa5a682d05f32b31c,0;1;2;3;4;5;6;7;8;9
tile:xla:dc5a8dd0bb014e55006998fe0f59ffa4,40;34;57;77;73;71;26;63;36;85
tile:xla:dd532db07b77799c73fb16492296cd11,1246;1047;177;1307;1199;988;1222;1101;61;1107
tile:xla:dd9f44b4701d0b1474cd0b557bb44e7b,794;696;166;1268;1393;153;377;1167;1402;580
tile:xla:ddc1aaf828be051f5bc8dc263c74e793,359;9;273;513;476;102;329;508;455;35
tile:xla:de39ff36de57134c47734b558555ec3f,55;159;61;90;15;113;38;45;175;191
tile:xla:de5c1892cac311e2bc844c130b700fd0,2;9;23;28;35;68;70;76;77;96
tile:xla:df49d98b451e1cb395d3ce4dbd9ed896,819;605;421;383;850;521;160;1241;754;177
tile:xla:df5c839218f280f2c600276141e5ef4a,3;0;1;2;4;0;0;0;0;0
tile:xla:dfbb3d29f1f25805acfcfd3517fd1b01,2196;1417;61;4368;1572;1237;4080;549;1094;4795
tile:xla:e050eca4ac71d31970d687daa906972a,438;164;2164;1639;206;1930;1086;2414;1947;1105
tile:xla:e0a7a62a1ed97c49ec2279b17b44b382,975;661;385;825;1214;296;555;942;615;285
tile:xla:e13cf33f418ca78bae11fb69888894b7,7;5;22;28;32;45;76;88;100;112
tile:xla:e17ee291af2a690e8d91733213873970,876;1356;751;1419;12;921;592;1216;1275;1090
tile:xla:e1ac69bf052406387963d7d6cdc7e25c,1187;793;533;293;1074;379;961;393;996;778
tile:xla:e1f8d7a86294d6d30cefd92d89e059b4,1163;4630;3561;3798;577;4380;2439;187;410;553
tile:xla:e26a3f14db8654f8cc88ed40fa9ae9f0,987;4448;4048;1681;6024;6644;2682;3900;6501;4552
tile:xla:e27be1eb9a7a95271d8b1f57b40d7f57,47;151;212;225;374;463;562;579;591;632
tile:xla:e282f82561fbae8f7e12cdd4bb5f6295,1229;4860;140;4030;2921;1012;2050;2430;3852;4260
tile:xla:e2aee5fea14fab7c69555fefc339f0ee,2;4;6;7;8;13;14;15;17;18
tile:xla:e2b3c904deebf04573bd85ddfe7e9d30,138;28;161;0;1;9;21;27;31;73
tile:xla:e2c32ee7272e8d3a73a9188d73303b57,157;68;127;112;81;102;14;147;146;52
tile:xla:e2edc5d52b48b62fe81a5e8f3c54b7e3,36;56;164;10;184;201;23;156;216;181
tile:xla:e3117179f15a429d88cbaf543b59bfca,934;889;92;140;326;392;395;884;940;1143
tile:xla:e36cacfb34bf1cce56654c8ee9b26d21,494;628;428;455;748;408;675;125;424;568
tile:xla:e3a655daa38e34ec240df959b650ac16,1302;893;49;393;923;285;376;1038;351;641
tile:xla:e3b94a3e5b091cf8c6a54563005d2791,26;57;15;7;9;10;18;22;37;49
tile:xla:e40851753deff6fae17ab961fc548750,849;1015;1094;744;588;993;1128;1042;640;381
tile:xla:e4240cf4a9725a8e5961af18fad91613,1350;84;1325;933;920;1301;2319;381;2957;2132
tile:xla:e447940be23e00e40fe51936f5f43bca,3;28;2;24;27;29;0;22;26;20
tile:xla:e4e564e496dd16ca0403a399f061d789,0;5;11;13;14;17;18;23;27;30
tile:xla:e5436068a3dde90c06a776f079cabbb3,251;1701;3335;997;1294;1900;3057;6113;6165;6327
tile:xla:e57ea8e3b2e3a809b55703b719d28703,2993;1634;2673;3101;333;1140;2126;2351;1086;1639
tile:xla:e5ad8683c4ab005b199acbcd999f6ade,1512;6788;5181;3520;8640;1192;8721;2195;5162;1198
tile:xla:e66e236ccfa70ffe8c9f1d90f5663f97,8092;8992;5453;7908;2948;3409;8572;7009;2105;5011
tile:xla:e67ae08f0e8d54d1a32ec54228d75607,0;1;2;0;0;0;0;0;0;0
tile:xla:e6b01e72a731dc85c54460fa4ac2e275,931;84;229;266;863;889;982;1323;1327;1442
tile:xla:e6d20793c14c87535c897bc1cf016ec1,12;1;4;8;11;13;17;18;20;21
tile:xla:e6da51470c9da95b3792a2cb9026dd68,39;29;61;18;9;4;15;6;10;55
tile:xla:e747a8cea136feb3af97b9c14cb91ade,73;63;26;113;134;132;70;108;64;41
tile:xla:e751a80a29b63b06c0752c02e3d044d4,531;760;597;567;435;519;840;419;774;671
tile:xla:e7889a813951ddd55314d62b4fcb410a,611;771;827;320;457;167;21;885;819;474
tile:xla:e78946980cbec5197d73457106391614,3355;6638;7061;2472;7764;6122;5857;3023;2274;1276
tile:xla:e7b61b14387252e36dd3e7ac209b96b0,410;135;378;278;167;233;292;143;112;17
tile:xla:e7cb2308ebda53a05beade19d82d21fa,48;499;41;159;186;246;250;325;376;415
tile:xla:e82c46ac21a9c8210bd36c3ee920583a,1;4;0;3;2;0;0;0;0;0
tile:xla:e879270aa942769b17c0a9c903e540ca,576;580;435;470;43;60;62;174;186;188
tile:xla:e8c9ecaa6a2fa7146102ac35eb1e39ce,24;6;42;32;38;4;30;19;33;1
tile:xla:e8f82a9e2a1c0586cf3e9b919bec7df2,3614;2631;6468;1120;6213;3773;741;4191;4782;208
tile:xla:e92690fccc3e5f494d8188182254221e,1826;1229;2856;2815;2612;130;135;140;856;1223
tile:xla:e9c514d8ef4d0820ee3b22e218cd0cb4,229;313;685;841;1133;1587;1621;1641;1685;1794
tile:xla:e9c880dbd01a67cc44ffb249bdf056a6,4636;3510;4263;547;965;4960;5266;6310;3851;7473
tile:xla:e9dd8660b77d05e83592654fe8e6ce3d,432;262;337;1039;577;1487;199;656;1192;855
tile:xla:ea535c45858fc6a6d144c7aee1286764,118;44;140;86;35;127;9;34;113;150
tile:xla:eb3e9ebf19409c5a229a279855e53710,90;267;53;70;19;123;164;253;264;197
tile:xla:ebd5d766ac8f299ba747f6e902467c99,0;5;4;2;1;3;0;0;0;0
tile:xla:ec600a2dfd408b7f367c14162eac289b,221;397;90;222;198;50;313;346;237;329
tile:xla:ec71383eb5a7236c74c76082e023648b,361;2845;1247;3070;4271;5612;2021;4147;4779;3292
tile:xla:ed01d84d08ec1bb875d17790eadb3d41,5273;3356;1386;3520;3809;2989;3440;7147;4604;7311
tile:xla:ed419099218a75da4326930bb8f51bf8,258;478;163;28;48;136;219;220;252;323
tile:xla:ed9eb04a4b0dfa5e698aa948a2ebc6d2,254;139;233;20;259;83;228;201;258;25
tile:xla:ede59ec3e9623ae136bd398f2ff60873,1104;1148;1778;2791;2432;2462;2654;1910;2463;596
tile:xla:ee34e5913deecf4f545d7022c549ca1e,4;6;2;0;3;5;1;0;0;0
tile:xla:ee69241cd985c70b9f501b52f2faa93b,304;302;520;321;183;3;529;548;541;382
tile:xla:eef6e42d97e96e5bb44f88f7a1e69e7f,89;79;83;18;9;91;78;32;64;61
tile:xla:eefda5999f3cb151023fd6e3ca579f5b,331;467;408;508;783;502;1641;162;268;406
tile:xla:ef01e84c1e6b45721e76607762d89e35,18;74;15;55;37;36;4;34;62;50
tile:xla:ef2e1646f7820ad91ce9159310ad225d,6;2;4;5;0;1;3;7;0;0
tile:xla:ef63277646f945ea7d6f31cc7993ee9a,390;263;349;313;90;156;191;221;379;442
tile:xla:efff7ba8f177c2d82fb3829b3733af04,2623;738;4841;4556;2915;3434;1108;1663;1269;3934
tile:xla:f0b21c8c29521840da93925abafe4c70,199;188;53;274;284;481;133;397;366;93
tile:xla:f0cc34eae7ef21b29e393706f512379b,3;13;11;8;6;0;10;5;1;4
tile:xla:f190e0477ae8b5885ba30e57f50dc317,226;269;309;321;365;512;551;563;572;589
tile:xla:f27400c02e0813fcdcf82ca170ad6c7c,366;647;484;654;561;488;30;345;256;120
tile:xla:f30b753157e7f35f0d1a0bc218d2b7a1,55;97;42;38;93;59;5;11;28;54
tile:xla:f386a5d9e744e78717c551428c3c6d8e,2939;1853;4351;5291;1412;2504;2212;1878;5461;8643
tile:xla:f3a965b3486369fe88ea9f352bcba692,2;0;1;0;0;0;0;0;0;0
tile:xla:f3bd68fc91cc5c0ed308a65bf34e0678,882;292;131;537;512;865;415;350;7;211
tile:xla:f42d6f5c66c860dd848846508965b9f4,1188;124;1174;1198;1132;508;876;127;213;258
tile:xla:f4878c5c3cdb023f7209753b87c976e0,101;281;298;562;604;708;1001;1019;1079;1083
tile:xla:f5674ac59bc9bca0c0e6146dfd7005fc,58;740;624;540;261;280;683;643;334;272
tile:xla:f5bb75aa262b9d9de17f9d33de9ea34a,23;594;990;748;319;893;828;136;378;675
tile:xla:f5ed9fd96eac718bc142da897691adc5,442;83;452;37;243;185;418;126;122;160
tile:xla:f6b3d1d3f219706a5aa8beec2226029e,30;31;7;36;58;125;132;161;182;189
tile:xla:f6df03bc54472cd0e1b085a71e7896d4,36;55;48;1;0;6;9;15;20;22
tile:xla:f712e0a643b98b990ffa4e9e08af0613,18;25;49;76;20;60;9;29;52;75
tile:xla:f78dcc4d307c8cf3ec70bd638e3e7080,13;8;25;0;14;11;3;9;17;1
tile:xla:f79d9c33309586c090cff52528e2031b,4;5;2;0;1;3;0;0;0;0
tile:xla:f7df3bba3ef1fd06956de310cb82a4f3,14;768;1296;288;739;1297;1058;525;1327;193
tile:xla:f7fee369f128c1b8c2e799f4302b7392,4;11;112;163;167;172;214;330;343;377
tile:xla:f877751a3d3fdb4290523d317e3eae49,15;93;111;102;89;100;114;0;71;108
tile:xla:f8aeae02d3ad3910e4d31879e1790470,15;39;90;100;105;134;261;302;360;711
tile:xla:f8c2c1a1098b2a361c26df668b286c87,41;116;101;44;202;24;135;2;129;27
tile:xla:f8df57754d21a17ab0a17657ad2d34ae,375;396;310;205;413;366;370;296;319;60
tile:xla:f8f064ce8a887082ee1f4e23e3a99279,2740;865;1376;8177;233;1491;1687;2352;3179;3625
tile:xla:f90c162932deaeb3350fbaedbef3ad9c,51;58;45;80;3;59;38;67;7;9
tile:xla:f998bc97fda70a6649e8b287df06291a,3375;4024;1887;4924;7629;594;505;3853;4604;1071
tile:xla:f9ab41405f357803c8a8b86f9c425824,0;8;1;7;10;15;16;18;22;31
tile:xla:fa22caf7b94c2c10a419f99cdd516bcd,184;216;146;150;221;84;180;7;158;5
tile:xla:fa2924f2808becc73fd27d298d16fb18,34;149;266;287;329;366;369;372;425;456
tile:xla:fa5a5cc362e9ef8ae3c799ac79fa4724,1106;4413;2174;2769;4267;1631;167;1476;48;145
tile:xla:fa61d920365de863e30b90083b675743,1090;321;625;682;27;51;128;372;487;634
tile:xla:fb1999ed1b88508a4070870724294641,1026;459;394;773;264;907;774;93;170;228
tile:xla:fb2c93a249ffc91d721d4b00812b75ae,41;34;2;134;130;147;72;29;94;97
tile:xla:fb407e4bee655ea59579d0cdc6a895c8,58;3;10;15;16;45;52;56;61;64
tile:xla:fb949dc9d38f1b0d84581bb5112c5275,134;80;100;66;58;70;91;25;117;98
tile:xla:fb9d14bee5689193f0cb6055e01a5027,3;16;25;0;4;18;29;2;37;30
tile:xla:fbd38110f8322addc8d639fd00c127c6,3109;125;1874;283;278;2069;451;2936;1643;3585
tile:xla:fbdd5a475b7a9e89dcd0dd0e0b6b3828,816;845;208;46;174;246;310;693;436;42
tile:xla:fbe543c9c2deba7b9ebd562ad3f12612,13;114;155;167;54;193;102;143;92;165
tile:xla:fc44be181e5c25d49f57de9f153e96b4,1190;581;341;173;1415;144;1724;1397;287;657
tile:xla:fcc32743d600c2d1a5df0f3a7ec3a525,498;1113;218;425;525;272;612;1102;874;1184
tile:xla:fd142eb08dabf7da11f10d20919afbc0,719;204;854;53;49;95;149;325;397;486
tile:xla:fd35ba82b26744c09b699fa80514beb6,1895;1527;1057;1208;665;3099;1368;39;2823;3135
tile:xla:fd3fa3d0a39c05343eeb8403562f20cc,7608;9867;5220;1790;4652;439;7384;3313;6820;768
tile:xla:fd55c0e1e4e7167cffaed2937f702df0,0;1;4;3;2;0;0;0;0;0
tile:xla:fd6d4b9c79726bb394fc034a59c9087d,12;41;54;33;10;60;42;56;32;49
tile:xla:fde21118fd818323d81084becd905dce,236;101;157;95;170;44;23;124;47;119
